name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Crucial Ballistix Tracer 3 GB,0.0,31333,31,0.0,Green / Silver,10.503,7.0
Crucial Ballistix Tracer 3 GB,0.0,31333,31,0.0,Black / Silver,10.503,7.0
Crucial Ballistix Tracer 3 GB,0.0,31333,31,0.0,Red / Silver,10.503,7.0
Crucial Ballistix 6 GB,0.0,31333,32,0.0,Orange / White,10.503,7.0
Crucial Ballistix Tracer 6 GB,0.0,31333,32,0.0,Blue / Silver,10.503,7.0
Crucial Ballistix Tracer 6 GB,0.0,31333,32,0.0,Black / Silver,10.503,7.0
Crucial Ballistix Tracer 6 GB,0.0,31333,32,0.0,Red / Silver,10.503,7.0
Crucial CT2KIT51264BA1339 8 GB,0.0,31333,24,0.0,Green,13.503,9.0
Kingston HyperX 4 GB,0.0,31333,22,0.0,Blue / Silver,10.503,7.0
Kingston HyperX 3 GB,0.0,31333,31,0.0,Blue / Silver,10.503,7.0
Kingston HyperX 4 GB,0.0,31333,22,0.0,Blue / Silver,10.503,7.0
Kingston HyperX 6 GB,0.0,31333,32,0.0,Blue / Silver,10.503,7.0
Kingston HyperX 4 GB,0.0,31333,22,0.0,Blue / Silver,13.503,9.0
Kingston HyperX 2 GB,0.0,31333,21,0.0,Blue / Silver,13.503,9.0
Kingston HyperX 2 GB,0.0,31333,21,0.0,Blue / Silver,10.503,7.0
Kingston HyperX 2 GB,0.0,31333,21,0.0,Blue / Silver,10.503,7.0
Kingston HyperX Blu 2 GB,0.0,31333,12,0.0,Blue / Silver,13.503,9.0
Kingston HyperX 1 GB,0.0,31333,11,0.0,Blue / Silver,10.503,7.0
Kingston HyperX 2 GB,0.0,31800,12,0.0,Blue / Silver,10.0,9.0
Kingston HyperX T1 3 GB,0.0,32000,31,0.0,Blue,9.0,9.0
Kingston HyperX 2 GB,0.0,31800,21,0.0,Blue / Silver,10.0,9.0
Kingston HyperX T1 4 GB,0.0,32000,22,0.0,Blue,9.0,9.0
Kingston HyperX T1 3 GB,0.0,31800,31,0.0,Blue,10.0,9.0
Kingston HyperX T1 6 GB,0.0,31800,32,0.0,Blue,10.0,9.0
Kingston HyperX T1 4 GB,0.0,32133,22,0.0,Blue,8.439,9.0
Kingston HyperX T1 3 GB,0.0,31866,31,0.0,Blue,9.646,9.0
Kingston HyperX T1 8 GB,0.0,32133,42,0.0,Blue,8.439,9.0
Kingston HyperX T1 6 GB,0.0,32000,32,0.0,Blue,9.0,9.0
Kingston HyperX T1 6 GB,0.0,31800,32,0.0,Blue,10.0,9.0
Kingston HyperX 3 GB,0.0,31866,31,0.0,Blue / Silver,9.646,9.0
Kingston HyperX T1 6 GB,0.0,31866,32,0.0,Blue,9.646,9.0
Kingston HyperX 3 GB,0.0,31800,31,0.0,Blue / Silver,10.0,9.0
Kingston HyperX 3 GB,0.0,32000,31,0.0,Blue / Silver,9.0,9.0
Kingston HyperX 4 GB,0.0,31800,22,0.0,Blue / Silver,10.0,9.0
G.Skill F3-10600CL9D-2GBNQ 2 GB,0.0,31333,21,0.0,Red / Silver,13.503,9.0
G.Skill F3-10600CL9D-2GBPK 2 GB,0.0,31333,21,0.0,Blue / Silver,13.503,9.0
G.Skill F3-10600CL9D-4GBPK 4 GB,0.0,31333,22,0.0,Blue / Silver,13.503,9.0
G.Skill F3-10600CL9D-4GBNT 4 GB,0.0,31333,22,0.0,Green,13.503,9.0
G.Skill F3-10600CL8D-2GBHK 2 GB,0.0,31333,21,0.0,Blue / Silver,12.003,8.0
G.Skill F3-10666CL8D-2GBHK 2 GB,0.0,31333,21,0.0,Blue / Silver,12.003,8.0
G.Skill F3-10600CL9S-2GBNT 2 GB,0.0,31333,12,0.0,Green,13.503,9.0
G.Skill F3-10666CL9D-2GBNQ 2 GB,0.0,31333,21,0.0,Red / Silver,13.503,9.0
G.Skill F3-10666CL7T-3GBPK 3 GB,0.0,31333,31,0.0,Blue / Silver,10.503,7.0
G.Skill Ripjaws 12 GB,0.0,31333,34,0.0,Black / Red,10.503,7.0
G.Skill F3-10666CL8D-4GBHK 4 GB,0.0,31333,22,0.0,Blue / Silver,12.003,8.0
G.Skill Ripjaws 4 GB,0.0,31333,22,0.0,Black / Blue,12.003,8.0
G.Skill ECO 4 GB,0.0,31333,22,0.0,Silver,12.003,8.0
G.Skill Ripjaws 8 GB,0.0,31333,24,0.0,Black / Red,10.503,7.0
G.Skill F3-10666CL7T-6GBPK 6 GB,0.0,31333,32,0.0,Blue / Silver,10.503,7.0
G.Skill Ripjaws X 4 GB,0.0,31333,22,0.0,Black / Blue,10.503,7.0
G.Skill Ripjaws X 4 GB,0.0,31333,22,0.0,Black / Blue,12.003,8.0
G.Skill Ripjaws X 8 GB,0.0,31333,24,0.0,Black / Blue,10.503,7.0
G.Skill Ripjaws 4 GB,0.0,31066,14,0.0,Black / Red,13.133,7.0
G.Skill Ripjaws 8 GB,0.0,31333,42,0.0,Black / Red,13.503,9.0
G.Skill Flare 4 GB,0.0,32000,22,0.0,Black / Red,9.0,9.0
G.Skill Flare 4 GB,0.0,31800,22,0.0,Black / Red,10.0,9.0
G.Skill Ripjaws 4 GB,59.95,31333,22,14.988,Black / Red,13.503,9.0
G.Skill NS 4 GB,0.0,31333,22,0.0,Blue,13.503,9.0
G.Skill Ripjaws 8 GB,0.0,32000,24,0.0,Black / Blue,9.0,9.0
G.Skill Ripjaws+ Turbulence II 4 GB,0.0,32000,22,0.0,Black / Red,9.0,9.0
G.Skill F3-10666CL9D-4GBNQ 4 GB,0.0,31333,22,0.0,Red / Silver,13.503,9.0
G.Skill Ripjaws 4 GB,0.0,32000,22,0.0,Black / Blue,9.0,9.0
G.Skill Sniper 8 GB,0.0,31333,24,0.0,Black / Red,13.503,9.0
G.Skill F3-10666CL9T-3GBNQ 3 GB,0.0,31333,31,0.0,Red / Silver,13.503,9.0
G.Skill Ripjaws 12 GB,0.0,32000,34,0.0,Black / Blue,9.0,9.0
G.Skill Ripjaws + Turbulence II 6 GB,0.0,32000,32,0.0,Black / Red,9.0,9.0
G.Skill Trident+ Turbulence II 6 GB,0.0,32000,32,0.0,Black / Red,9.0,9.0
G.Skill PIS 4 GB,0.0,32200,22,0.0,Black / Blue,6.364,7.0
G.Skill Trident+ Turbulence II 4 GB,0.0,32000,22,0.0,Black / Red,9.0,9.0
G.Skill Value 8 GB,0.0,31333,24,0.0,Black,13.503,9.0
G.Skill Trident + Turbulence II 8 GB,0.0,32000,24,0.0,Black / Red,9.0,9.0
G.Skill Trident+ Turbulence II 12 GB,0.0,32000,34,0.0,Black / Red,9.0,9.0
G.Skill ECO 8 GB,0.0,31333,42,0.0,Silver,13.503,9.0
G.Skill PI + Turbulence 4 GB,0.0,32133,22,0.0,Black / Blue,6.564,7.0
G.Skill Ripjaws X 4 GB,0.0,31866,22,0.0,Black / Red,9.646,9.0
G.Skill Flare 8 GB,0.0,32000,24,0.0,Black / Red,9.0,9.0
G.Skill Ripjaws X 16 GB,0.0,31600,44,0.0,Black / Blue,8.75,7.0
G.Skill Ripjaws X 8 GB,0.0,31600,24,0.0,Black / Blue,8.75,7.0
G.Skill Ripjaws X + Turbulence II 8 GB,0.0,32133,24,0.0,Black / Red,8.439,9.0
G.Skill Ripjaws X + Turbulence II 4 GB,0.0,32200,22,0.0,Black / Red,8.182,9.0
G.Skill Ripjaws X + Turbulence II 4 GB,0.0,32133,22,0.0,Black / Blue,6.564,7.0
G.Skill Ripjaws X 4 GB,0.0,31600,22,0.0,Black / Blue,8.75,7.0
G.Skill Ripjaws X + Turbulence II 4 GB,0.0,32133,22,0.0,Black / Blue,8.439,9.0
ADATA XPG Gaming 6 GB,0.0,32000,32,0.0,Black / Silver,9.0,9.0
ADATA XPG Gaming 4 GB,0.0,32000,22,0.0,Black / Silver,9.0,9.0
ADATA XPG Gaming Series v2.0 8 GB,0.0,32000,24,0.0,Black / Green,9.0,9.0
ADATA XPG Gaming 4 GB,0.0,32000,22,0.0,Black / Silver,9.0,9.0
Corsair Dominator GTX 2 GB,0.0,32400,12,0.0,Black / Red,7.5,9.0
Corsair XMS3 4 GB,0.0,32000,22,0.0,Black / White,9.0,9.0
Corsair XMS3 6 GB,0.0,32000,32,0.0,Black / White,9.0,9.0
Corsair XMS3 12 GB,0.0,32000,34,0.0,Black / White,9.0,9.0
Corsair Vengeance 8 GB,0.0,31866,24,0.0,Black / Silver,9.646,9.0
Corsair Vengeance 6 GB,0.0,31600,32,0.0,Black / Silver,10.0,8.0
Crucial Ballistix 4 GB,0.0,32133,22,0.0,Black / Orange,8.439,9.0
Crucial Ballistix 6 GB,0.0,32133,32,0.0,Black / Orange,8.439,9.0
Crucial Ballistix 4 GB,0.0,31866,22,0.0,Black / Orange,9.646,9.0
Crucial Ballistix 2 GB,0.0,32133,12,0.0,Black / Orange,8.439,9.0
Crucial Ballistix 2 GB,0.0,31866,12,0.0,Black / Orange,9.646,9.0
Crucial Ballistix 6 GB,0.0,31866,32,0.0,Black / Orange,9.646,9.0
Crucial Ballistix Tracer 4 GB,0.0,31333,22,0.0,Red / Silver,10.503,7.0
Crucial Ballistix Smart Tracer 6 GB,0.0,31600,32,0.0,Black / Silver,10.0,8.0
Crucial Ballistix Smart Tracer 2 GB,0.0,31600,12,0.0,Black / Silver,10.0,8.0
Crucial Ballistix Smart Tracer 6 GB,0.0,31600,32,0.0,Black / Silver,10.0,8.0
Crucial Ballistix Smart Tracer 4 GB,0.0,31600,22,0.0,Black / Silver,10.0,8.0
Crucial Ballistix Smart Tracer 4 GB,0.0,31600,22,0.0,Black / Silver,10.0,8.0
Crucial Ballistix Smart Tracer 2 GB,0.0,31600,12,0.0,Black / Silver,10.0,8.0
GeIL Black Dragon 4 GB,0.0,31066,22,0.0,Black / Gold,13.133,7.0
GeIL Black Dragon 4 GB,0.0,31333,22,0.0,Black / Gold,13.503,9.0
GeIL Black Dragon 4 GB,0.0,31333,22,0.0,Black / Gold,10.503,7.0
GeIL Black Dragon 12 GB,0.0,31333,62,0.0,Black / Gold,13.503,9.0
GeIL Black Dragon 4 GB,0.0,31333,22,0.0,Black / Gold,9.002,6.0
GeIL Value PLUS 12 GB,0.0,31333,62,0.0,Black / Silver,13.503,9.0
GeIL Value PLUS 6 GB,0.0,31066,32,0.0,Black / Silver,13.133,7.0
GeIL Value PLUS 4 GB,0.0,31333,22,0.0,Black / Silver,10.503,7.0
GeIL Value PLUS 8 GB,0.0,31333,24,0.0,Black / Silver,13.503,9.0
GeIL Value PLUS 4 GB,0.0,31066,14,0.0,Black / Silver,13.133,7.0
GeIL Value PLUS 4 GB,0.0,31333,14,0.0,Black / Silver,13.503,9.0
GeIL Value PLUS 8 GB,0.0,31066,24,0.0,Black / Silver,13.133,7.0
GeIL Value PLUS 6 GB,0.0,31333,32,0.0,Black / Silver,13.503,9.0
OCZ Reaper 4 GB,0.0,32000,22,0.0,Black / Silver,9.0,9.0
OCZ Reaper Edition 12 GB,0.0,31333,34,0.0,Black / Silver,13.503,9.0
OCZ Reaper X 8 GB,0.0,31333,24,0.0,Black / Silver,13.503,9.0
OCZ Reaper HPC 4 GB,0.0,32133,22,0.0,Black / Silver,8.439,9.0
OCZ Reaper HPC 24 GB,0.0,31333,64,0.0,Black / Silver,13.503,9.0
GeIL Evo Two 4 GB,0.0,31333,22,0.0,Black / Red,9.002,6.0
Patriot Viper II Sector 5 4 GB,0.0,31333,22,0.0,Black / Red,10.503,7.0
Patriot Viper II Sector 7 Edition 24 GB,0.0,31333,64,0.0,Black / Blue,13.503,9.0
Patriot Viper II 'Sector 5' Edition 4 GB,0.0,32400,22,0.0,Black / Red,7.5,9.0
Patriot Viper II 'Sector 5' Edition 4 GB,0.0,32133,22,0.0,Black / Red,8.439,9.0
Patriot Viper Xtreme 6 GB,0.0,32000,32,0.0,Black / Silver,9.0,9.0
Patriot Viper Xtreme 4 GB,0.0,32000,22,0.0,Black / Silver,9.0,9.0
Patriot Viper II Sector 7 Edition 6 GB,0.0,32000,32,0.0,Black / Blue,9.0,9.0
Patriot Viper Xtreme 12 GB,0.0,32000,34,0.0,Black / Silver,9.0,9.0
Patriot Viper II ‘Sector 5’ Edition 8 GB,0.0,32000,24,0.0,Black / Red,9.0,9.0
Patriot Viper II Sector 7 Edition 12 GB,0.0,31333,34,0.0,Black / Blue,13.503,9.0
Patriot Viper Xtreme 8 GB,0.0,32000,24,0.0,Black / Silver,9.0,9.0
"Patriot Viper Xtreme Series, Division 2 4 GB",0.0,31866,22,0.0,Black / Silver,9.646,9.0
Patriot Gamer 2 4 GB,0.0,31333,22,0.0,Black / Blue,13.503,9.0
Patriot Gamer 2 4 GB,0.0,31600,22,0.0,Black / Blue,11.25,9.0
"Patriot Viper Xtreme Series, Division 2 4 GB",0.0,31600,22,0.0,Black / Silver,10.0,8.0
Patriot Gamer 2 8 GB,0.0,31600,24,0.0,Black / Blue,11.25,9.0
"Patriot Viper Xtreme Series, Division 2 8 GB",0.0,31600,24,0.0,Black / Silver,10.0,8.0
OCZ Gold 4 GB,0.0,31066,22,0.0,Black / Gold,13.133,7.0
OCZ Gold 8 GB,0.0,31333,24,0.0,Black / Gold,13.503,9.0
OCZ Gold 8 GB,0.0,31333,42,0.0,Black / Gold,13.503,9.0
OCZ Platinum 4 GB,0.0,31333,22,0.0,Silver,12.003,8.0
OCZ Platinum 4 GB,0.0,32000,22,0.0,Silver,9.0,9.0
OCZ Gold 6 GB,0.0,32000,32,0.0,Black / Gold,10.0,10.0
OCZ Platinum 6 GB,0.0,31333,32,0.0,Silver,12.003,8.0
OCZ Platinum 4 GB,0.0,31333,22,0.0,Silver,10.503,7.0
OCZ Platinum 4 GB,0.0,32133,22,0.0,Silver,8.439,9.0
OCZ Platinum XTE 6 GB,0.0,31600,32,0.0,Black / Silver,7.5,6.0
OCZ Platinum XTE 4 GB,0.0,31600,22,0.0,Black / Silver,7.5,6.0
OCZ Platinum 24 GB,0.0,31333,64,0.0,Silver,13.503,9.0
OCZ Gold 24 GB,0.0,31333,64,0.0,Black / Gold,13.503,9.0
OCZ Platinum XTE 4 GB,0.0,32133,22,0.0,Black / Silver,8.439,9.0
Kingston ValueRAM 2 GB,0.0,31333,21,0.0,Green,13.503,9.0
Kingston ValueRAM 2 GB,0.0,31066,21,0.0,Green,13.133,7.0
Kingston ValueRAM 3 GB,0.0,31333,31,0.0,Green,13.503,9.0
Mushkin Silverline 2 GB,0.0,31333,12,0.0,White,13.503,9.0
Mushkin Silverline 6 GB,0.0,31333,32,0.0,Silver,13.503,9.0
Mushkin Silverline 6 GB,0.0,31333,32,0.0,Silver,13.503,9.0
Mushkin Silverline 4 GB,22.99,31333,14,5.747,Black / Gray,13.503,9.0
Mushkin Silverline 4 GB,0.0,31333,22,0.0,Black / Gray,13.503,9.0
Mushkin Silverline 4 GB,0.0,31333,22,0.0,White,13.503,9.0
Mushkin Blackline 4 GB,0.0,31333,22,0.0,Black / Silver,12.003,8.0
Mushkin Blackline 6 GB,0.0,31333,32,0.0,Black / Silver,12.003,8.0
Mushkin Blackline 4 GB,0.0,31333,22,0.0,Black / Silver,10.503,7.0
Mushkin Blackline 6 GB,0.0,31333,32,0.0,Black / Silver,10.503,7.0
Patriot Extreme Performance Gaming 6 GB,0.0,31333,32,0.0,Black / Green,13.503,9.0
Patriot G Series Sector 5 Edition 8 GB,0.0,31333,42,0.0,Black / Red,13.503,9.0
Patriot G Series Sector 5 Edition 4 GB,0.0,32000,22,0.0,Black / Red,9.0,9.0
GeIL Evo Two 4 GB,0.0,32000,22,0.0,Black / Red,9.0,9.0
GeIL Ultra PLUS 4 GB,0.0,32000,22,0.0,Black / Silver,9.0,9.0
GeIL Value 2 GB,0.0,31066,12,0.0,Silver,13.133,7.0
GeIL Value 2 GB,0.0,31333,12,0.0,Silver,13.503,9.0
GeIL GV34GB1066C7DC 4 GB,0.0,31066,22,0.0,Silver,13.133,7.0
Kingston HyperX T1 4 GB,0.0,32250,22,0.0,Blue,8.0,9.0
OCZ Flex EX 12 GB,0.0,32133,34,0.0,Black / Silver,9.376,10.0
Kingston HyperX 3 GB,0.0,32333,31,0.0,Blue,7.715,9.0
Kingston HyperX 3 GB,0.0,32333,31,0.0,Blue,7.715,9.0
OCZ Gold XTE 4 GB,0.0,32000,22,0.0,Black / Gold,10.0,10.0
Kingston KVR1066D3/1GR 1 GB,0.0,31066,11,0.0,Green,13.133,7.0
Kingston KVR1333D3/1GR 1 GB,0.0,31333,11,0.0,Green,13.503,9.0
Kingston KVR1066D3N7K3/6G 6 GB,0.0,31066,32,0.0,Green,13.133,7.0
Kingston KVR1066D3N7K3/3G 3 GB,0.0,31066,31,0.0,Green,13.133,7.0
Kingston KVR1066D3/2GR 2 GB,0.0,31066,12,0.0,Green,13.133,7.0
Kingston KVR1066D3N7K3/12G 12 GB,0.0,31066,34,0.0,Green,13.133,7.0
Kingston KVR1333D3/4GR 4 GB,0.0,31333,14,0.0,Green,13.503,9.0
Patriot PSD34G1333K 4 GB,0.0,31333,22,0.0,Green,13.503,9.0
OCZ Flex II 8 GB,0.0,31333,24,0.0,Black / Silver,13.503,9.0
OCZ Signature 4 GB,0.0,31333,22,0.0,Red / Silver,13.503,9.0
Mushkin 991586 2 GB,19.98,31333,12,9.99,Green,13.503,9.0
Mushkin SP 6 GB,0.0,31333,32,0.0,Green,13.503,9.0
PNY Optima 4 GB,0.0,31333,14,0.0,Orange,13.503,9.0
Patriot Signature 1 GB,0.0,31333,11,0.0,Green,13.503,9.0
Mushkin Redline 4 GB,0.0,31600,22,0.0,Red / Silver,7.5,6.0
Crucial CT25664BA1339 2 GB,14.99,31333,12,7.495,Green,13.503,9.0
Crucial CT2KIT12864BA1067 2 GB,0.0,31066,21,0.0,Green,13.133,7.0
Kingston ValueRAM 2 GB,0.0,31066,21,0.0,Green,13.133,7.0
Kingston HyperX Blu 4 GB,0.0,31600,22,0.0,Gray / Silver,11.25,9.0
Kingston HyperX Grey 4 GB,0.0,32133,22,0.0,Gray / Silver,8.439,9.0
Patriot Signature 4 GB,0.0,31600,22,0.0,Green,11.25,9.0
OCZ Gold XTE 6 GB,0.0,32000,32,0.0,Black / Gold,10.0,10.0
G.Skill PIS 4 GB,0.0,32000,22,0.0,Black / Blue,6.0,6.0
OCZ Platinum XTE 4 GB,0.0,32000,22,0.0,Black / Silver,8.0,8.0
OCZ Platinum XTE 4 GB,0.0,32000,22,0.0,Black / Silver,9.0,9.0
G.Skill PIS 4 GB,0.0,32000,22,0.0,Black / Blue,9.0,9.0
Mushkin Silverline 4 GB,0.0,31600,22,0.0,Black / Silver,11.25,9.0
Mushkin Silverline 6 GB,0.0,31600,32,0.0,Black / Silver,11.25,9.0
G.Skill Ripjaws X 4 GB,0.0,31600,22,0.0,Black / Blue,10.0,8.0
G.Skill Ripjaws X + Turbulence II 4 GB,0.0,32133,22,0.0,Black / Blue,7.501,8.0
G.Skill Ripjaws X + Turbulence II 8 GB,0.0,31866,24,0.0,Black / Red,9.646,9.0
G.Skill Ripjaws X + Turbulence II 16 GB,0.0,32133,44,0.0,Black / Red,8.439,9.0
Mushkin Radioactive 4 GB,0.0,31600,22,0.0,Black / Yellow,7.5,6.0
Kingston KHX1600C9D3K2/8G 8 GB,0.0,31600,24,0.0,Blue / Silver,11.25,9.0
Corsair Dominator 4 GB,0.0,31600,22,0.0,Black / Blue,11.25,9.0
Kingston KHX1333C7AD3/4G 4 GB,0.0,31333,14,0.0,Blue / Silver,10.503,7.0
Mushkin Redline 8 GB,0.0,31600,24,0.0,Red,8.75,7.0
Patriot Viper Xtreme 8 GB,105.0,31866,24,13.125,Black / Silver,9.646,9.0
G.Skill Ripjaws X + Turbulence II 4 GB,0.0,32200,22,0.0,Black / Blue,8.182,9.0
Corsair Dominator 24 GB,0.0,31333,64,0.0,Black / Blue,13.503,9.0
Crucial Ballistix 3 GB,0.0,31600,31,0.0,Black / White,10.0,8.0
Mushkin Redline 8 GB,0.0,31600,24,0.0,Red / Silver,8.75,7.0
Mushkin Blackline 6 GB,0.0,31600,32,0.0,Black / Silver,7.5,6.0
Mushkin Radioactive 6 GB,0.0,31600,32,0.0,Yellow / Black,7.5,6.0
Kingston HyperX T1 4 GB,0.0,31866,22,0.0,Blue,9.646,9.0
Kingston HyperX Grey 8 GB,0.0,31600,24,0.0,Gray / Silver,11.25,9.0
ADATA XPG Gaming 12 GB,0.0,31600,34,0.0,Black / Silver,11.25,9.0
Corsair XMS 8 GB,0.0,31333,24,0.0,Black / Blue,13.503,9.0
Crucial Ballistix 3 GB,0.0,31333,31,0.0,Orange / White,10.503,7.0
G.Skill Ripjaws 12 GB,0.0,31600,34,0.0,Black / Blue,8.75,7.0
Corsair Vengeance 6 GB,0.0,31600,32,0.0,Black / Silver,11.25,9.0
Mushkin Blackline 8 GB,0.0,31600,24,0.0,Black,11.25,9.0
Corsair Vengeance 4 GB,0.0,31600,22,0.0,Black / Silver,11.25,9.0
Kingston HyperX T1 Black 6 GB,0.0,31600,32,0.0,Black,11.25,9.0
Mushkin Redline 12 GB,0.0,31600,34,0.0,Red,8.75,7.0
Mushkin Redline 12 GB,0.0,31600,34,0.0,Red,8.75,7.0
Kingston HyperX T1 Black 12 GB,0.0,31600,34,0.0,Black,11.25,9.0
Corsair XMS 8 GB,0.0,31333,42,0.0,Black / Blue,13.503,9.0
Corsair Dominator GT 4 GB,0.0,32133,22,0.0,Black / Red,8.439,9.0
Corsair Vengeance 4 GB,0.0,31600,22,0.0,Black / Silver,11.25,9.0
Crucial Ballistix Sport 8 GB,0.0,31333,24,0.0,Black / Silver,13.503,9.0
Crucial Ballistix Sport 4 GB,0.0,31333,22,0.0,Black / Silver,13.503,9.0
Crucial Ballistix Sport 6 GB,0.0,31333,32,0.0,Black / Silver,13.503,9.0
Crucial Ballistix Sport 2 GB,0.0,31333,12,0.0,Black / Silver,13.503,9.0
Patriot Gamer 2 4 GB,0.0,31333,14,0.0,Black / Blue,13.503,9.0
Patriot Gamer 2 4 GB,0.0,31600,14,0.0,Black / Blue,11.25,9.0
Patriot Viper Xtreme 4 GB,0.0,31600,14,0.0,Black / Silver,10.0,8.0
Crucial Ballistix Sport 4 GB,0.0,31600,22,0.0,Black / Silver,12.5,10.0
Corsair Vengeance 6 GB,0.0,32000,32,0.0,Black / Silver,10.0,10.0
Crucial Ballistix Sport 6 GB,0.0,31600,32,0.0,Black / Silver,12.5,10.0
Crucial Ballistix Sport 2 GB,0.0,31600,12,0.0,Black / Silver,12.5,10.0
GeIL Value PLUS 4 GB,0.0,31600,22,0.0,Black / Silver,10.0,8.0
G.Skill Sniper 8 GB,0.0,31600,24,0.0,Black / Red,8.75,7.0
G.Skill Ripjaws X + Fan 16 GB,0.0,32200,44,0.0,Black / Red,8.182,9.0
Corsair Vengeance 12 GB,0.0,32000,34,0.0,Black / Silver,9.0,9.0
Corsair Vengeance 4 GB,0.0,31600,22,0.0,Black / Blue,11.25,9.0
Crucial Ballistix Sport 4 GB,0.0,31600,14,0.0,Black / Silver,12.5,10.0
Crucial Ballistix Sport 3 GB,0.0,31333,31,0.0,Black / Silver,13.503,9.0
Crucial Ballistix Sport 4 GB,0.0,31333,14,0.0,Black / Silver,13.503,9.0
Crucial Ballistix Sport 1 GB,0.0,31333,11,0.0,Black / Silver,13.503,9.0
Crucial Ballistix Sport 2 GB,0.0,31600,21,0.0,Black / Silver,12.5,10.0
Crucial Ballistix Sport 3 GB,0.0,31600,31,0.0,Black / Silver,12.5,10.0
Mushkin Blackline 12 GB,0.0,31600,34,0.0,Black,11.25,9.0
Mushkin Redline 8 GB,0.0,32133,24,0.0,Red,8.439,9.0
Mushkin Redline 8 GB,0.0,31600,24,0.0,Red,8.75,7.0
Mushkin Redline 12 GB,0.0,31600,34,0.0,Red,8.75,7.0
Mushkin Ridgeback 8 GB,0.0,31600,24,0.0,Black,10.0,8.0
Mushkin Ridgeback 12 GB,0.0,31600,34,0.0,Black,10.0,8.0
Mushkin Redline 8 GB,0.0,32133,24,0.0,Red,8.439,9.0
Crucial Ballistix Sport 8 GB,0.0,31600,24,0.0,Black / Silver,12.5,10.0
Mushkin Blackline 8 GB,0.0,32000,24,0.0,Black,9.0,9.0
Crucial Ballistix Sport 12 GB,0.0,31333,34,0.0,Black / Silver,13.503,9.0
Mushkin Blackline 4 GB,0.0,31600,14,0.0,Black,11.25,9.0
Mushkin Blackline 8 GB,0.0,32000,24,0.0,Black,9.0,9.0
Mushkin Blackline 4 GB,0.0,31600,22,0.0,Black / Silver,11.25,9.0
Mushkin Blackline 8 GB,0.0,31600,24,0.0,Black,11.25,9.0
G.Skill Sniper Gaming 12 GB,0.0,31600,34,0.0,Black / Red,11.25,9.0
Kingston KHX1600C9D3P1K2/4G 4 GB,0.0,31600,22,0.0,Gray / Silver,11.25,9.0
Crucial Ballistix Sport 2 GB,0.0,31333,21,0.0,Black / Silver,13.503,9.0
Crucial CT3KIT51264BA1339 12 GB,0.0,31333,34,0.0,Green,13.503,9.0
Crucial Ballistix 6 GB,0.0,31600,32,0.0,Black / Orange,10.0,8.0
Wintec One 4 GB,0.0,31600,22,0.0,Black / Silver,11.25,9.0
Wintec One 6 GB,0.0,31600,32,0.0,Black / Silver,11.25,9.0
Mushkin Redline 12 GB,0.0,31600,34,0.0,Red,8.75,7.0
Mushkin Blackline 12 GB,0.0,31600,34,0.0,Black,10.0,8.0
Mushkin Blackline 8 GB,0.0,31600,24,0.0,Black,10.0,8.0
Mushkin Blackline 8 GB,0.0,31866,24,0.0,Black / Silver,9.646,9.0
ADATA Supreme 8 GB,0.0,31333,24,0.0,Green,13.503,9.0
ADATA Supreme 4 GB,59.98,31333,14,14.995,Green,13.503,9.0
ADATA AD2S800B2G5-R 2 GB,16.45,2800,12,8.225,Green,12.5,5.0
ADATA AD3S1066B2G7-R 2 GB,0.0,31066,12,0.0,Green,13.133,7.0
ADATA AD3S1333B2G9-R 2 GB,0.0,31333,12,0.0,Green,13.503,9.0
Corsair CMSO4GX3M1A1333C9 4 GB,23.99,31333,14,5.997,Green,13.503,9.0
Corsair VS4GSDSKIT667D2 4 GB,0.0,2667,22,0.0,Green,14.993,5.0
Corsair CMSO2GX3M1A1333C9 2 GB,0.0,31333,12,0.0,Green,13.503,9.0
Corsair VS2GSDS667D2 2 GB,0.0,2667,12,0.0,Green,14.993,5.0
Corsair CMSO4GX3M2A1333C9 4 GB,0.0,31333,22,0.0,Green,13.503,9.0
Corsair CMSO8GX3M2A1333C9 8 GB,43.23,31333,24,5.404,Green,13.503,9.0
Crucial CT51264AC667 4 GB,79.48,2667,14,19.87,Green,14.993,5.0
Crucial CT2KIT12864AC800 2 GB,50.99,2800,21,25.495,Green,15.0,6.0
Crucial CT2KIT12864AC667 2 GB,0.0,2667,21,0.0,Green,14.993,5.0
Crucial CT51264AC800 4 GB,64.53,2800,14,16.133,Green,15.0,6.0
Crucial CT25664BC1339 2 GB,0.0,31333,12,0.0,Green,13.503,9.0
Crucial CT51264BC1339 4 GB,0.0,31333,14,0.0,Green,13.503,9.0
Crucial CT2KIT51264AC800 8 GB,0.0,2800,24,0.0,Green,15.0,6.0
Crucial CT2KIT51264BC1067 8 GB,0.0,31066,24,0.0,Green,13.133,7.0
Crucial CT25664AC667 2 GB,20.37,2667,12,10.185,Green,14.993,5.0
Crucial CT2KIT12864BC1067 2 GB,0.0,31066,21,0.0,Green,13.133,7.0
Crucial CT12864AC53E 1 GB,0.0,2533,11,0.0,Green,15.009,4.0
Crucial CT2KIT25664BC1339 4 GB,0.0,31333,22,0.0,Green,13.503,9.0
Crucial CT2KIT12864AC53E 2 GB,0.0,2533,21,0.0,Green,15.009,4.0
Crucial CT25664AC53E 2 GB,0.0,2533,12,0.0,Green,15.009,4.0
