name,price,size,color,rpm,airflow,noise_level,pwm
Corsair ML140 LED ELITE Red Premium,13.98,140,White,4001600.0,"15,82.9","10,31.8",True
Cooler Master SickleFlow,17.98,92,Black,0.0,Unknown,Unknown,True
Evercool EC4015SH12BP,11.95,40,Black,300010000.0,Unknown,32,False
In Win Sirius Extreme Pure ASE120P 3-Pack,73.07,120,White,4001500.0,54,"21,25",True
Apevia C,8.99,120,Black / Red,1500.0,57.67,24.7,False
Iceberg Thermal IceGALE,7.99,80,Black / White,8002000.0,29,"0,26",True
Corsair SP120 Quiet 2-Pack,0.0,120,Black,1450.0,37.85,23,False
StarTech FAN8025PWM,8.06,80,Black,8002500.0,"9.74,25.02","10,28",False
Fractal Design Silent R2,0.0,92,Black / White,1300.0,24.6,12.5,False
Thermaltake Pure A12,18.98,120,Black,5001500.0,Unknown,Unknown,True
Gelid Solutions Silent 12 PWM,8.0,120,Black,7501600.0,64.5,25.5,True
BitFenix Spectre Pro,0.0,230,White,900.0,156.27,25.6,False
Cooler Master SickleFlow,0.0,120,Translucent Gray,2000.0,69.69,19,False
Xigmatek Crystal,0.0,120,Clear,1500.0,61.37,20,False
Delta Electronics AFB1212HHE-F00,0.0,120,Black,2900.0,120.07,44,False
Cooler Master Megaflow,0.0,200,Clear,700.0,110,19,False
Cooler Master MasterFan Pro Air Flow,0.0,120,Black,6501900.0,"48.8,84.5","6,36",True
In Win Jupiter AJ120 3-Pack,0.0,120,Black,5001800.0,70.32,35,True
ID-COOLING DF-12025 3-Pack,0.0,120,Black / White,9002000.0,56.5,"16.2,31.5",True
Iceberg Thermal IceGALE,7.99,80,Gray / White,8002000.0,29,"0,26",True
Apevia Cosmos 3-Pack,0.0,120,Orange / Black,1350.0,57.67,24.7,False
Thermaltake Riing Plus TT Premium Edition,11.99,120,Black,5001400.0,"5,14",24.7,True
Silverstone Air Penetrator,28.58,180,Black,7001200.0,"80,130","18,34",False
Cooler Master MasterFan MF200R,0.0,200,Unknown,800.0,90,28,False
NoiseBlocker NB-ELOOP X ARGB,122.64,140,Black,0.0,"0,109.47","0,29.6",True
Scythe Kaze Flex Slim,32.3,120,Gray / Black,3001800.0,"8.28,50.79","2.7,30",True
Geometric Future Squama 2505 3-Pack,49.9,120,Yellow / Black,2000.0,91.3,35.06,True
Thermaltake Riing Quad 12 RGB Radiator TT Premium Edition 3-Pack,119.99,120,White,5001500.0,40.9,25,True
Iceberg Thermal IceGALE,9.0,140,Gray / White,5001600.0,96,"0,36",True
be quiet! Pure Wings 2,10.9,120,Black,2000.0,65.51,35.9,False
Gelid Solutions Silent 8,0.0,80,Black,1600.0,21,18.9,False
Aerocool Silent Master,17.98,200,Blue,800.0,76,18,False
Cougar Vortex,16.01,120,Black,1200.0,60.4,17.7,False
Thermaltake Blue-Eye,12.01,80,Transparent,13002500.0,32.92,"17,28",False
be quiet! Silent Wings 3,0.0,140,Black,1000.0,59.5,15.5,False
Corsair AF120,0.0,120,Purple,1500.0,52.19,25.2,False
LEPA LP-BOL12P-BL,0.0,120,Black,6001600.0,81.45,"8,18",True
Akasa Soho AR,29.76,120,Black,5002000.0,52.91,"14.2,31.8",True
Cooler Master SickleFlow,0.0,120,Translucent Gray,2000.0,69.69,19,False
Cooler Master R4-S2S-124K-GP 4-Pack,0.0,120,Black,1200.0,44.73,19.1,False
Silverstone FM,0.0,120,White,8002400.0,110.03,"17,39.5",False
Cooler Master R4-S4S-10AK-GP,0.0,140,Black,1000.0,60.9,16,False
Rosewill RFA-120-K,0.0,120,Black,2000.0,74.48,29.28,False
Fractal Design Silent R2,0.0,140,Black / White,1000.0,66,18.5,False
BitFenix Spectre,0.0,230,Black,900.0,97.8,20,False
be quiet! Silent Wings 2,0.0,80,Black,2000.0,"26,44.2",15.5,True
Raidmax RX-120SR-GY,0.0,120,Black / Gray,1200.0,38,22,False
Cooler Master XtraFlo,0.0,120,Black / Red,8002200.0,"34.02,93.74","15,38",True
Phanteks F120SP,0.0,120,Black / White,1300.0,54.4,24.2,False
Kingwin CFR-012LB,0.0,120,Clear,950.0,40,19,False
ARCTIC F12 PST 5-Pack,0.0,120,White / Black,3001350.0,53,Unknown,True
ARCTIC F14 PST,0.0,140,Black / White,1350.0,74,Unknown,True
In Win Sirius Loop ASL,0.0,120,Black,5001800.0,50,27,True
darkFlash CF8 Pro 3-Pack,0.0,120,Transparent,0.0,Unknown,Unknown,False
Xigmatek Galaxy II Elite 3-Pack,0.0,120,Black / White,6001500.0,Unknown,Unknown,False
Enermax SquA RGB,10.0,120,White,3001500.0,"24.53,68.27","12,23",True
Akasa Vegas TLX,0.0,120,Black / White,1500.0,35.2,23.8,False
Vetroo ARGB120,0.0,120,White,1300.0,48.1,Unknown,True
ID-COOLING TF-12025-BLACK,0.0,120,Black,7001800.0,76.16,"15.2,35.2",True
Thermalright TL-9015,0.0,92,Black,2700.0,42.58,22.4,True
Thermalright TL-B8,0.0,80,Gray,2200.0,34,24,True
Alphacool Apex Stealth Metal,39.39,120,Gold / Black,4002000.0,47,24.6,True
SeaSonic MAGFLOW,32.54,120,Black,6002000.0,63.33,"9.9,33.78",True
Phanteks PH-F120MP V2 RADIATOR,14.99,120,Black / White,5002200.0,60.5,34.2,True
Reeven Coldwing,7.99,140,Yellow / Black,800.0,43.5,14.3,False
Azza Hurricane III Digital,18.98,120,White,10001800.0,49.1,26.29,True
Iceberg Thermal IceGALE 3-Pack,21.0,120,Teal,5001850.0,76,"0,35",True
Thermaltake Riing,19.98,140,Black / White,10001400.0,51.15,"22.1,28.1",False
ARCTIC BioniX F140,0.0,140,Black / Yellow,1800.0,104,25.3,False
Thermaltake Riing 3-Pack,72.92,140,Black,11001400.0,51.15,"19,28.1",True
Iceberg Thermal IceGALE,10.0,120,Gray / White,5001850.0,76,"0,35",True
Iceberg Thermal IceGALE Xtra,8.99,80,Gray / White,8003000.0,37,"0,29",True
Thermaltake Riing,0.0,120,Black / Yellow,10001500.0,40.6,"18.7,24.6",False
Gelid Solutions Stella Frost Daisy Chain 3-Pack,0.0,120,White,5001600.0,70,35,True
Cooler Master R4-C2R-20AC-GP,0.0,120,Black,2000.0,69,19,False
Nexus D12SL-12WL,7.39,120,Clear,1000.0,36.86,18,False
BitFenix Spectre,0.0,120,Black,1000.0,43.5,20,False
Corsair AF120 (2018) 3-Pack,0.0,120,Black / White,1400.0,52,26,False
Alpenföhn Wing Boost 3 ARGB 3-Pack,0.0,120,White,7002200.0,77.9,36.8,True
Antec TRICOOL,0.0,120,Transparent,12002000.0,"39,79",Unknown,False
Iceberg Thermal IceGALE Xtra,13.5,120,Teal / White,5003000.0,127,"0,44",True
Enermax HF120 3-Pack,0.0,120,White,5001600.0,"22.5,72.1","14,27",True
In Win Neptune DN140,23.28,140,Black,9001800.0,"41.67,88.89",24.5,True
Fractal Design Dynamic X2,32.25,140,White / Black,5001700.0,"47.9,105.9",33.7,True
be quiet! Shadow Wings 2,17.98,120,White / Black,1100.0,"38.5,65",15.7,False
Fractal Design Dynamic X2,0.0,120,White,1200.0,52.3,19.4,False
Thermalright TL-8015,0.0,80,White,2200.0,28.4,23.3,True
SilenX Ixtrema Pro,24.94,120,Black,1400.0,90,18,False
Apevia CF312SL-UGN 3-Pack,14.95,120,Green,1700.0,Unknown,29.67,False
Aerocool DS,14.69,120,Black / Blue,11001500.0,"62.5,81.5","14.8,23.1",False
Fractal Design Silent R3,15.98,140,Black / White,1000.0,56.1,21.6,False
Thermaltake Riing,14.99,140,Black / Orange,10001400.0,51.15,"22.1,28.1",False
Thermaltake Riing 3-Pack,0.0,140,Black,5001400.0,73.91,29.4,True
Scythe Kaze Flex,13.95,92,Black,3002300.0,"6.75,48.88","7.3,28.83",True
NZXT Air Flow,12.99,120,Clear,1200.0,59.1,26.8,False
Gelid Solutions Silent,9.99,40,Black,4200.0,4.5,18.89,False
Thermaltake Riing,45.98,120,Black,10001500.0,40.6,26.4,True
Cougar VORTEX FCB,0.0,120,Black,1200.0,36.72,24.3,False
Cougar Dual-X,22.99,140,Green,1000.0,73.18,18,False
Thermaltake Luna,0.0,120,Black / Red,1200.0,50.44,20.7,False
Fractal Design Dynamic GP-12,0.0,140,Black,1000.0,68.4,18.89,False
NoiseBlocker ELoop B,30.0,140,Black / White,1400.0,104.93,28.5,False
Apevia C 3-Pack,17.95,120,Black / Red,1500.0,57.67,24.7,False
Fractal Design Dynamic X2,0.0,140,White,1000.0,68.4,18.9,False
Corsair AF140 (2018),0.0,140,Black / White,1150.0,62,26,False
MagniumGear Skiron,0.0,120,Black,1500.0,50,29,True
Thermaltake Pure A12,0.0,120,Black,5001500.0,Unknown,Unknown,True
Thermaltake Pure A14,14.99,140,Black,5001500.0,Unknown,32,True
Silverstone Air Slimmer,0.0,92,Black,5002500.0,"5.38,45.73","11.3,32",True
Corsair AF120 Quiet 2-Pack,0.0,120,Black,1100.0,39.88,21,False
Aerocool Shark,13.95,120,Green,8001500.0,"32.5,82.6","12.6,26.5",False
Cougar Turbine,0.0,120,Black,1200.0,60.4,17.7,False
BitFenix Spectre Pro,0.0,230,Clear,900.0,156.27,25.6,False
BitFenix Spectre,0.0,140,Black,7001800.0,56.1,24.2,True
Cooler Master JetFlo,0.0,120,Black,12002000.0,95,36,True
Corsair AF120,0.0,120,Black,1500.0,52.19,25.2,False
Corsair AF140,0.0,140,Black,1200.0,66.4,25.5,False
be quiet! Silent Wings 2,0.0,120,Black,1500.0,50.5,15.7,False
Aerocool DS,0.0,120,Black / Gray,11001500.0,"62.5,81.5","14.8,23.1",False
Nanoxia Deep Silence,0.0,120,Black / Green,6501400.0,67.3,16.89,True
Corsair SP140 2-Pack,0.0,140,Black / Purple,1440.0,49.49,29.3,False
Deepcool Wind Blade,0.0,120,Black,0.0,53.65,26.6,False
Fractal Design Silent R2,0.0,120,Black,1000.0,66,18.5,False
Deepcool GF,0.0,140,Black,7001200.0,71.8,"17.6,26.7",True
ARCTIC F Silent,9.74,120,White / Black,800.0,37,Unknown,False
NZXT Aer RGB,0.0,120,Black,5001500.0,"20,61.4","22,31",True
Corsair HD120,0.0,120,Black / White,8001725.0,54.4,"18,30",True
Cooler Master MasterFan Pro Air Balance 3-Pack,0.0,120,Black,1300.0,42.7,20,True
ARCTIC F14 PST CO,18.98,140,Gray,6001350.0,74,22.5,True
Mars Gaming MFRGBKIT 3-Pack,0.0,120,Black,1200.0,45.2,18,False
EK Vardar EVO 120ER 2-Pack,0.0,120,Black / White,5002200.0,77,33.5,True
Fractal Design Prisma AL 3-Pack,0.0,140,White / Black,1000.0,63.33,19.4,False
Apevia FrostBlade 4-Pack,0.0,120,Black,1350.0,57.67,24.7,False
GameMax Velocity ARGB,0.0,120,Black,1500.0,94.8,23.8,False
ID-COOLING DF-12025 3-Pack,0.0,120,Black / White,9002000.0,56.5,"16.2,31.5",True
Iceberg Thermal IceGALE ARGB,15.0,140,Teal / White,5001600.0,96,"0,36",True
Scythe Kaze Flex,20.91,120,Black,300800.0,"16.6,43.03","4,14.05",True
ID-COOLING WF-14025-XT BLACK,0.0,140,Black,8001600.0,76.8,"16.8,32.6",True
ID-COOLING FL-12025K,0.0,120,Black,1250.0,45,21,False
Gelid Solutions Stella 5-Pack,0.0,120,Black,5001600.0,70,35,True
Antec Storm T3,0.0,120,Black,6002200.0,"18.17,80.47",36.99,True
Fractal Design Venturi HP-14,43.53,140,Black,1500.0,78.09,30.1,True
ARCTIC F12 CO,12.24,120,Black,6001350.0,74,Unknown,True
Scythe Kaze Flex RGB,12.95,92,Black,3002300.0,"6.75,48.88","7.3,28.83",True
LEPA Vortex,0.0,140,Transparent,6001600.0,"32.04,62.68","15,20",True
Apevia CF12SL-SRD,9.99,120,Red,1500.0,50.28,21.1,False
Phanteks F140SP,28.98,140,Black / White,1200.0,82.1,19,False
Fractal Design Dynamic GP,0.0,120,Black,1200.0,52.3,19.39,False
Silverstone FW,0.0,120,Black / Transparent,8002000.0,"13.1,32.6","14.7,24.6",True
Thermaltake SWAFAN GT14,39.98,140,Black,5002000.0,"54.71,58.17","26.5,29.8",True
Silverstone FHP,25.99,140,Black,5002000.0,"42.8,171","13.4,43.5",True
Thermaltake Riing,17.98,120,Black / Red,10001500.0,40.6,"18.7,24.6",False
Apevia C,9.99,120,Black / White,1500.0,57.67,24.7,False
GameMax Velocity ARGB,0.0,120,Black / White,1500.0,94.8,23.8,False
ARCTIC P8,0.0,80,Black,2003000.0,23.4,Unknown,True
EK Vardar X3M 120ER,0.0,120,Black,0.0,Unknown,Unknown,True
Scythe Kaze Flex ARGB,23.3,120,Black / White,3001200.0,"16.6,51.17","4,24.9",True
Thermalright TL-B9,32.77,92,White,2500.0,54,23,True
Corsair AF120 Performance,0.0,120,Black,1650.0,63.47,30,False
BitFenix Spectre,0.0,230,Black,900.0,97.8,20,False
Apevia CF4SL-UBL-LED,0.0,80,Blue,2000.0,25.64,22.05,False
Xigmatek eXTREME SILENT,0.0,120,Black,1800.0,75,20,False
StarTech FANBOX,7.99,80,Black,3000.0,37.27,27,False
Cooler Master Megaflow,0.0,200,Black,700.0,110,19,False
Cougar CFD,0.0,120,Blue,1200.0,64.37,16.6,False
Evercool EC4028HH12BP,12.3,40,Black,300012000.0,Unknown,46,False
BitFenix Spectre,0.0,120,Black,1000.0,43.5,20,False
Corsair SP120 Quiet 2-Pack,0.0,120,Black,1450.0,37.85,23,True
Thermaltake Thunderblade,0.0,120,Black / Orange,1500.0,66.55,"19,33.5",False
Corsair AF120,0.0,120,Black,1500.0,52.19,25.2,False
Corsair AF140 Quiet,0.0,140,Black,1200.0,66.4,25.5,False
ARCTIC F12 Pro,0.0,120,White / Black,1500.0,54,Unknown,False
Corsair SP120 2-Pack,0.0,120,Black / Red,1650.0,57.24,26.4,False
Corsair SP120 2-Pack,0.0,120,Black / Blue,1650.0,57.24,26.4,False
Fractal Design Venturi HF-12,0.0,120,Black,1400.0,83.4,25.3,False
Corsair HD140 2-Pack,0.0,140,Black / White,6001350.0,74,"18,28.6",True
BitFenix Spectre Pro,0.0,230,Black / White,900.0,156.72,25.6,False
ARCTIC BioniX F120,0.0,120,Black / Red,2001800.0,69,24.4,True
Evercool F-EC1238A1HBT-7,0.0,120,Black,25502750.0,"114,123","40,45",False
Aerocool X-Static,0.0,80,Black / Clear,2000.0,22.9,21.8,False
Azza Hurricane 6-Pack,0.0,120,Black,8001800.0,56.12,29.8,True
Cooler Master MasterFan Lite,0.0,120,Black,1200.0,32,25,False
Antec TRICOOL,0.0,80,Transparent,0.0,Unknown,Unknown,False
Cooler Master MasterFan SF120R,0.0,120,Black,6502000.0,59,"8,30",True
Fractal Design Prisma SL,0.0,140,Black / White,1000.0,63.33,19.4,False
Rosewill RGBF-S12001 3-Pack,0.0,120,Black,8001800.0,41.2,27.8,True
darkFlash CF8 Pro 5-Pack,0.0,120,Transparent,0.0,Unknown,Unknown,False
Xigmatek Galaxy II Pro 3-Pack,0.0,120,Black / White,6001500.0,Unknown,Unknown,False
Cooler Master Silencio FP,82.22,120,Black,1200.0,38,11,False
Iceberg Thermal IceGALE,10.0,120,Teal / White,5001850.0,76,"0,35",True
Scythe Kaze Flex,26.22,120,Black,1200.0,51.17,24.9,False
ID-COOLING XF-12025-SW,0.0,120,White,7001800.0,74.5,"18,35.2",True
ID-COOLING WF-12025-XT-G,0.0,120,Black,6002200.0,71.2,"14,35",True
Bitspower Notos 5-Pack,0.0,120,Black / White,8001800.0,Unknown,"25,28",True
Jonsbo ZG-R 3-Pack,0.0,120,White,5001500.0,"20.1,61.7","23.8,36.8",True
In Win Neptune DN120,21.73,120,Black,9002200.0,"23.87,60.1",20.5,True
ID-COOLING NO-8010,0.0,80,Unknown,8003000.0,25.4,27.8,True
ID-COOLING XF-120,0.0,120,Black,7001800.0,76.16,"15.2,35.2",True
Evercool FAN-EC4010M12CA,7.99,40,Black,5000.0,6.24,21,False
RIOTORO Prism 2-Pack,0.0,120,Clear,1500.0,47,26.5,False
MSI MPG EZ120 3-Pack,0.0,120,White,0.0,"0,73.82","0,28.82",True
Evercool EC8038HH12BP,13.49,80,Black,20006500.0,37.1,"22,56.2",False
Evercool EC4010TH12BP,10.95,40,Black,20006500.0,Unknown,26,False
Silverstone Shark Force 120,28.99,120,Black,0.0,"0,100","0,41.2",True
Kingwin CFY-012LB,16.98,120,Transparent,950.0,40,19,False
Akasa Viper,0.0,120,Black / Yellow,6001900.0,83.63,"6.9,28.9",True
Phanteks F120MP,19.98,120,Black,5001800.0,53.3,25,True
Iceberg Thermal IceGALE,9.0,140,Black / White,5001600.0,96,"0,36",True
Aerocool Shark,0.0,140,Red,8001500.0,"50,96.5","14.5,29.6",False
ARCTIC F9 CO,0.0,92,Black,5501800.0,43,Unknown,False
Enermax T.B. Silence,24.19,120,Translucent Gray,900.0,42.13,11,False
Logisys CF120GN,8.99,120,Transparent,18002000.0,69.15,39.29,False
Thermaltake Luna,0.0,140,Black / Red,1000.0,60.55,21.8,False
Silverstone FN,13.45,120,Black / White,2000.0,32.6,23.5,False
Thermaltake Riing,19.98,140,Black / Blue,10001400.0,51.15,"22.1,28.1",False
Corsair SP120 High Performance,0.0,120,White / Black,1400.0,52,26,True
ARCTIC BioniX P120,18.51,120,Green / Black,2002100.0,67.56,Unknown,True
Gelid Solutions Silent 14,22.49,140,Black,1000.0,67.4,21,False
Cougar VORTEX VK120 3-Pack,0.0,120,Black,6001500.0,48.98,29.8,True
MSI MPG EZ120,0.0,120,White,0.0,"0,73.82","0,28.82",True
BitFenix Spectre,0.0,120,White,1800.0,51.3,22.5,False
NZXT Air Flow,0.0,140,Clear,1000.0,83.6,24.5,False
Silverstone Air Penetrator,0.0,120,Black,1200.0,42.58,19.7,False
Masscool FD12025B1L3/4,0.0,120,Black,1500.0,52.05,25,False
Logisys SF120,0.0,120,Blue,1500.0,70.5,"17.6,27.8",False
NZXT FN,0.0,120,White,1300.0,47.27,25.35,False
NZXT Air Flow,0.0,140,Clear,200.0,83.6,24.5,False
Logisys LT80UVRD,0.0,80,Red,1800.0,21.71,20,False
Rosewill RFA-80-K,25.0,80,Black,2500.0,33.21,22.41,False
Akasa Viper,0.0,140,Black / Yellow,6001600.0,109.55,"7,21.7",True
Corsair AF120,0.0,120,White,1500.0,52.19,25.2,False
SHARKOON Shark Blade,0.0,120,Black / Red,1000.0,33,19,False
be quiet! Silent Wings 2,0.0,140,Black,1000.0,60.4,16.4,True
CRYORIG QF120 Balance,0.0,120,Black / White,3301600.0,49,"10,25",True
Scythe GlideStream,64.0,140,Black,800.0,49.95,21.4,False
Thermaltake Riing,19.97,140,Black / Green,10001400.0,51.15,"22.1,28.1",False
Scythe Slipstream,0.0,120,Black,2000.0,45.47,37,False
Thermaltake Riing,0.0,140,Black,11001400.0,51.15,"19,28.1",True
Cooler Master MasterFan Pro Air Balance,0.0,120,Black / White,6501300.0,42.7,"6,20",True
EK Furious Vardar EVO,0.0,120,Black,3000.0,107,42,True
Cooler Master MasterFan SF120R,0.0,120,Black,6502000.0,59,"8,30",True
Cougar VORTEX SPB,0.0,120,Black,6001500.0,43.54,26,True
Apevia Spectra 6-Pack,0.0,120,Black,1350.0,57.67,24.7,True
MagniumGear Skiron,0.0,120,Black / White,1500.0,50,29,True
SilentiumPC Mistral 140,0.0,140,Black,1000.0,61,Unknown,False
Antec SPARK,0.0,120,Black,2000.0,45.03,32.6,True
ID-COOLING NO-12015-XT,0.0,120,Black,5002000.0,54.6,"13.8,31.2",True
ID-COOLING ZF-12025-ARGB-TRIO-SNOW 3-Pack,0.0,120,White,5001600.0,50.5,"16.3,28.5",True
Cougar VORTEX VK120,0.0,120,Black,6001500.0,48.98,29.8,True
Thermalright TL-B-S,0.0,120,White,2150.0,69,28.1,True
Apevia Lunar Pro 3-Pack,0.0,140,White / Black,1200.0,59.6,29.4,False
ID-COOLING FL-12025,0.0,120,White,0.0,45,21,False
ID-COOLING ZF-12025,0.0,120,White / Purple,9002000.0,55.2,"16.3,33.5",True
YEYIAN Typhoon 3-Pack,0.0,120,Black,1500.0,36,23.5,False
KOLINK UMBRA VOID PRO,0.0,120,Black,8001800.0,57.2,"19.4,30",True
Iceberg Thermal IceGALE Silent PWM 3-Pack,27.0,120,Black / Blue,6001600.0,"50,55","20,25",True
Fractal Design Silent R3,0.0,92,Black / White,1500.0,24.4,18.3,False
EK Furious Vardar EVO BB,0.0,140,Black,2500.0,144,48.4,True
Aerocool Shark,13.53,140,Green,8001500.0,"50,96.5","14.5,29.6",False
Gelid Solutions Silent 8 PWM,0.0,80,Black,9002000.0,27,21.5,True
Iceberg Thermal IceGALE Xtra 3-Pack,29.99,120,Teal,5003000.0,127,"0,44",True
Vantec Thermoflow,6.95,92,Black,18503100.0,"34.79,58.5","29,40",False
ARCTIC BioniX F140,0.0,140,Black / Green,1800.0,104,25.3,False
Cooler Master MasterFan SF120P,19.98,120,Black,6502000.0,43,"8,30",True
ARCTIC F8 Silent,0.0,80,Black,1200.0,15.1,Unknown,False
Cougar Dual-X,28.98,140,Red,1000.0,73.18,18,False
Evercool FAN-EC1425L12EA,0.0,140,Black,1200.0,68.23,22.1,False
NoiseBlocker ELoop B,29.66,120,Black / White,4001500.0,58.1,21.2,True
Thermaltake Luna,0.0,140,Black / Red,1000.0,60.55,21.8,False
Silverstone FW,12.99,120,Blue / White,10001800.0,"42.6,76.5","18.39,28.1",True
Corsair SP120 High Performance,74.98,120,White / Black,1400.0,52,26,True
Enermax T.B. RGB,0.0,120,Black,5001500.0,47.53,22,True
Scythe Kaze Flex II,15.95,120,Black,3001500.0,"16.9,67.62","4,28.6",True
Cooler Master R4-L2S-122B-GP 2-Pack,0.0,120,Clear,1200.0,39.77,19.3,False
Cooler Master Turbine Master Mach 1.8,0.0,120,Black,1800.0,80.3,30.5,False
ARCTIC F12 Pro,0.0,120,White / Black,1350.0,57,Unknown,False
ARCTIC F8 CO,0.0,80,Black,8502000.0,31,Unknown,True
Cougar Turbine 4-Pack,0.0,120,Orange,1200.0,60.4,17.7,False
Enermax T.B. Silence,0.0,120,Clear,1200.0,53.02,14,False
Apevia CF12SL-UBL,0.0,120,Blue,1500.0,57.67,24.7,False
Cougar Vortex,0.0,140,Black,7001200.0,"55.5,70.5","16.4,19.2",False
Silverstone FN,0.0,120,Black,1200.0,53.24,26.6,False
Aerocool Shark,0.0,140,Blue,8001500.0,"50,96.5","14.5,29.6",False
Delta Electronics FFB1212EH-F00,0.0,120,Black,4000.0,150.33,56.4,False
Delta Electronics FFB0912SH-F00,0.0,92,Black,4100.0,90.02,50,False
NoiseBlocker ELoop B,0.0,120,White,1300.0,51.14,17,False
BitFenix Spectre,0.0,230,White,900.0,97.8,20,False
Cooler Master Megaflow,0.0,200,Clear,700.0,110,19,False
Rosewill RFA-120-RL,0.0,120,Red,2000.0,74.48,29.28,False
Antec BIGBOY200,0.0,200,Black,800.0,134,30,False
Noctua P12-1300,27.82,120,Brown,9001300.0,"37.33,54.36","12.6,19.8",False
Aerocool Shark,0.0,140,White,8001500.0,"50,96.5","14.5,29.6",False
NZXT FZ,0.0,120,Clear,1200.0,59.1,26.8,False
BitFenix Spectre Pro,0.0,230,Black,900.0,156.27,25.6,False
Apevia CF12SL-SBL,0.0,120,Blue,1500.0,50.28,21.1,False
BitFenix Spectre Pro,0.0,140,Black,5001800.0,122.2,29.2,True
Corsair SP120 High Performance Edition,0.0,120,Black,2350.0,62.74,35,True
Delta Electronics FFB1212EHE-F00,0.0,120,Black,4000.0,190,59,False
Akasa Apache Black,0.0,120,Black,6001300.0,57.53,"6.9,16.05",True
Evercool F-EC12038HH12BP,22.95,120,Black,8002200.0,Unknown,"17.2,39",True
SHARKOON Shark Blade,0.0,120,Black / Green,1000.0,33,19,False
be quiet! Silent Wings 2,0.0,120,Black,1500.0,50.5,16.5,True
Aerocool DS,17.47,120,Black / White,11001500.0,"62.5,81.5","14.8,23.1",False
Aerocool DS,0.0,140,Black / Blue,11001500.0,"71.2,93.4","15.5,23.4",False
Nanoxia Deep Silence,0.0,80,Black / Green,7001200.0,"14.4,15.8","6.8,13.6",False
Fractal Design Silent R2,0.0,140,Black,1000.0,66,18.5,False
Phanteks F200SP,0.0,200,Black / White,850.0,110.1,25,False
Silverstone FQ,19.98,92,White / Blue,10002500.0,"19.8,44.2","15.3,24.8",True
Fractal Design Venturi HP-12,0.0,120,Black,1800.0,61.4,31.7,True
EK Furious Vardar FF4,0.0,140,Black,2500.0,144,48.4,True
NZXT Aer RGB,0.0,140,Black,5001500.0,"23.9,71.6","22,33",True
Corsair HD120,0.0,120,Black / White,8001725.0,54.4,"18,30",True
Corsair SP120 3-Pack,0.0,120,White / Black,1400.0,52,26,True
Cooler Master MasterFan Pro Air Pressure,0.0,140,Black,6502800.0,"46.2,82.2","6,36",True
Cooler Master MasterFan Pro Air Flow 3-Pack,0.0,120,Unknown,6501100.0,48.8,"6,20",True
BitFenix Spectre Pro,0.0,120,Black / White,1200.0,56.22,18.9,False
Deepcool MF 3-Pack,0.0,120,Black,5002200.0,56,37.9,True
Fractal Design Prisma AL 3-Pack,0.0,120,White / Black,1200.0,50.63,19.5,False
Fractal Design Prisma AL,0.0,120,White / Black,1200.0,50.63,19.5,False
GameMax Eclipse RGB,0.0,120,Black / White,1300.0,43.2,25.88,False
Apevia 412L-RGB Spectra 4-Pack,0.0,120,Black,1350.0,57.67,24.7,False
Apevia FrostBlade 6-Pack,0.0,120,Black,1350.0,57.67,24.7,False
SilentiumPC Zephyr 140,0.0,140,Black,600.0,47,8.9,False
SHARKOON RGB SHARK Lights,0.0,120,Black,1000.0,32.96,15.2,False
Enermax T.B. Silence,22.04,92,Black,1400.0,27.18,13,False
Scythe Kaze Flex Slim,17.68,120,Gray / Black,3001200.0,"8.28,33.86","2.7,23.9",True
ADATA Vento 3-Pack,27.99,120,Black / White,1200.0,45.3,23,False
Corsair ML Elite,0.0,120,Black,4502000.0,"14.86,58.1","10,30.4",True
Thermaltake TOUGHFAN,15.95,120,Turquoise,5002000.0,58.35,22.3,True
ARCTIC P PST,0.0,140,Black / Transparent,0.0,68.9,"0,68.9",True
ARCTIC F8 PWM PST 5-Pack,0.0,80,Black / White,3002000.0,31,Unknown,True
Alphacool Apex Stealth Metal,29.99,120,Silver / Black,4002000.0,47,24.6,True
Alphacool Apex Stealth Metal,29.99,120,White / Black,4002000.0,47,24.6,True
Apevia 12S 10-Pack,0.0,120,Black / White,1350.0,57.67,24.7,False
In Win Luna AL120,0.0,120,Black / White,6001800.0,82.96,25,True
ID-COOLING TF-9215,0.0,92,Black,8002800.0,46,35.2,True
ID-COOLING TF-12015,0.0,120,White,5002200.0,67.58,32.3,True
Thermalright TL-S12R,0.0,120,White,1500.0,47.6,23.2,True
Cooler Master MasterFan MF140R,44.99,140,Black,6501500.0,90,33.5,True
Scythe Kaze Flex,13.95,120,Gray / Black,3001200.0,"16.6,51.17","4,24.9",True
Thermalright TL-B Extrem LCP,0.0,120,Black,2150.0,69,28.1,True
Prolimatech Vortex,19.98,140,Clear,1000.0,87,18.1,False
Gelid Solutions Silent,0.0,120,White,1000.0,37,20.2,False
Fractal Design Silent R3,0.0,40,Black / White,4000.0,3.6,20,False
NZXT Air Flow,0.0,140,Clear,1000.0,83.6,24.5,False
Cougar Dual-X,28.94,120,Green,0.0,64.37,16.6,False
Logisys LT400PL,0.0,80,Clear,1800.0,21.71,20,False
NoiseBlocker BlackSilentPro P-2,19.07,40,Black,3800.0,5.3,18,False
Gelid Solutions Silent 7,11.99,70,Black,2200.0,19.8,21.8,False
Evercool Spider Filter,15.99,120,Red,2000.0,80,25,False
ARCTIC BioniX F120,16.37,120,Black / Yellow,2001800.0,69,24.4,True
