name,price,type,frequency_response,microphone,wireless,enclosure_type,color
Philips SHE3595WT28,0.0,In Ear,0.0,True,False,Closed,White
Philips SHH4506-28,0.0,Earbud,0.0,True,False,Closed,Black
Philips SHQ3200/28,0.0,In Ear,1522.0,False,False,Closed,Orange
Philips SHQ3205/28,0.0,In Ear,0.0,False,False,Closed,Orange
Pyle Audio PHPMC2,0.0,Circumaural,2022.0,True,False,Closed,Black / White
Rude Gamewear RUDE-100,0.0,Supra-aural,2020.0,True,False,Closed,Black
Samsung 395859009169,0.0,In Ear,0.0,False,False,Closed,Black
Samsung EHS60ANNBE,0.0,Earbud,0.0,False,False,Closed,Black / Silver
Syba CL-AUD23029,0.0,Supra-aural,0.0,True,False,Closed,Black / White
Syba CL-AUD23030,0.0,Supra-aural,0.0,True,False,Closed,Black / Red
Syba CL-AUD23039,0.0,Supra-aural,0.0,True,False,Closed,Brown
Syba CL-AUD63074,0.0,Supra-aural,2020.0,True,False,Closed,Black / Silver
Syba U.F.O. 5.1,0.0,Circumaural,2020.0,True,False,Closed,Black / Yellow
Syba U.F.O. 5.1,0.0,Circumaural,2022.0,True,False,Closed,Black / Green
Syba OG-AUD63075,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Syba OG-AUD63076,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Syba OG-AUD63077,0.0,Circumaural,2020.0,True,False,Closed,Black / Green
Syba OG-AUD63078,0.0,Circumaural,2020.0,True,False,Closed,Black / Green
Zalman ZM-RS6F,0.0,Circumaural,5020.0,False,False,Closed,Black / Silver
Memorex 61991,0.0,In Ear,0.0,False,False,Closed,Brown
Memorex EB50-GRN,0.0,In Ear,0.0,False,False,Closed,Green / White
Memorex 98161,0.0,In Ear,2020.0,False,False,Closed,Pink / White
Memorex 98162,0.0,In Ear,2020.0,False,False,Closed,Blue / White
Memorex EB300A,0.0,In Ear,2020.0,False,False,Closed,Black / Silver
Memorex CB25,0.0,In Ear,2020.0,False,False,Closed,Pink / White
Memorex 98843,0.0,In Ear,0.0,False,False,Closed,Silver / Black
Philips 609585114050,0.0,Earbud,0.0,False,False,Closed,White
Philips SHE2640,0.0,Earbud,0.0,False,False,Closed,Black / Silver
Philips SHE2640/27,0.0,Earbud,1222.0,False,False,Closed,Black / Silver
Philips SHE2641/27,0.0,Earbud,1222.0,False,False,Closed,Black / Silver
Philips SHE2648/27,0.0,Earbud,1222.0,False,False,Closed,Pink / White
Philips SHE2650/28,0.0,Earbud,0.0,False,False,Closed,Black
Philips SHE9550/28,0.0,In Ear,623.5,False,False,Closed,Black / Yellow
Philips SHQ-5200,0.0,Supra-aural,1821.0,False,False,Closed,Black / Orange
Philips SHQ1000/28,0.0,Earbud,3020.0,False,False,Closed,Red / White
Philips SHQ3200BK/28,0.0,In Ear,0.0,False,False,Closed,Black
Philips SHS3212,0.0,Earbud,0.0,False,False,Closed,Red / White
Philips SHS390/37,0.0,Supra-aural,0.0,False,False,Closed,Black / Silver
Philips SHS4700/28,0.0,Supra-aural,1224.0,False,False,Closed,Black / Silver
Philips SHS4843/28,0.0,Earbud,1223.5,False,False,Closed,Blue / White
Philips SHS5200/28,0.0,Supra-aural,1224.0,False,False,Closed,Black / Silver
Philips SJM2604,0.0,Earbud,0.0,False,False,Closed,White
RCA HP5042,17.17,Supra-aural,2020.0,False,False,Semi-open,Black / Gray
RCA HP5043,19.98,Supra-aural,2020.0,False,False,Semi-open,Black / Silver
RCA HP57N,0.0,Earbud,2020.0,False,False,Closed,Black / Silver
RCA HP59MIC,0.0,In Ear,0.0,True,False,Closed,Black
RCA HP59MICWH,0.0,In Ear,0.0,False,False,Closed,White
RCA HP59WH,0.0,In Ear,0.0,False,False,Closed,White
RCA HP60A,0.0,In Ear,0.0,False,False,Closed,White
RCA RCAHP5043,19.98,Circumaural,0.0,False,False,Semi-open,Black / Silver
RCA RCAHP59MICWH,0.0,In Ear,0.0,False,False,Closed,White
RCA RCAHP60A,0.0,In Ear,0.0,False,False,Closed,White
Kensington 33084,0.0,Circumaural,0.0,False,False,Closed,Black / Blue
Gigabyte GP-H11,0.0,In Ear,15020.0,False,False,Closed,White
Hercules DJ-Adv G501,0.0,Supra-aural,1025.0,False,False,Closed,Black / Green
I/O Magic NE9782,0.0,Supra-aural,0.0,False,False,Closed,Black
Kensington 951010,0.0,Supra-aural,0.0,False,False,Closed,Black
Kensington K33084,0.0,Supra-aural,0.0,False,False,Closed,Black / Blue
Motorola Sf200,0.0,In Ear,0.0,False,False,Closed,Black / Red
Panasonic RP-HX40-K,0.0,Supra-aural,1025.0,False,False,Closed,Black / Silver
Syba CL-AUD63028,0.0,In Ear,0.0,True,False,Closed,Black / Red
Syba CL-AUD63030,0.0,In Ear,0.0,True,False,Closed,Black / Blue
Syba CL-AUD63036,0.0,Supra-aural,2020.0,False,False,Closed,Black / Silver
Syba CL-AUD63037,0.0,Supra-aural,2020.0,False,False,Closed,Black / Silver
Syba OG-AUD23033,0.0,Circumaural,2020.0,False,False,Semi-open,Black / White
Syba OG-AUD23036,0.0,Circumaural,2020.0,True,False,Closed,Black
Syba OG-AUD23042,0.0,Circumaural,2020.0,True,False,Closed,Black
Syba OG-AUD23047,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Syba OG-AUD63038-2,0.0,Circumaural,2020.0,True,False,Closed,Black
Syba COBRA,0.0,Circumaural,2020.0,True,False,Closed,Black / White
Syba SHELL,58.65,Circumaural,2020.0,True,False,Closed,Orange / White
Syba Oblanc U.F.O.,0.0,Circumaural,2020.0,True,False,Closed,Black / Silver
Syba OG-AUD63059,0.0,Circumaural,0.0,True,False,Closed,Black / White
Syba OG-AUD63065,0.0,Circumaural,0.0,True,False,Closed,Black
Syba OG-AUD63067,0.0,Circumaural,0.0,True,False,Closed,Black / Silver
Syba OG-AUD63070,0.0,Circumaural,2020.0,True,False,Closed,Black / Yellow
Syba OG-AUD63072,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Audio-Technica ATH-T200,0.0,Circumaural,2022.0,False,False,Closed,Black / Silver
Audio-Technica ATH-T400,0.0,Circumaural,1523.0,False,False,Closed,Black
Audio-Technica ATH-A900X,0.0,Circumaural,540.0,False,False,Closed,Black
Audio-Technica ATH-CKM55BK,0.0,In Ear,524.0,False,False,Closed,Black
Audio-Technica ATH-ES33BK,0.0,Supra-aural,1025.0,False,False,Closed,Black
Audio-Technica ATH-RE70BK,0.0,Supra-aural,1024.0,False,False,Semi-open,Black / Silver
Audio-Technica ATH-RE70WH,0.0,Supra-aural,1024.0,False,False,Semi-open,Black / Silver
Audio-Technica ATH-SJ11BK,0.0,Supra-aural,1522.0,False,False,Closed,Black / Silver
Audio-Technica ATH-PRO700MK2,0.0,Circumaural,535.0,False,False,Closed,Black
Asus HS-W1,0.0,Supra-aural,0.0,True,True,Closed,Black
Imation 61825,0.0,In Ear,2020.0,False,False,Closed,Red / White
Imation MCB300,0.0,In Ear,2020.0,False,False,Closed,Blue / White
Imation 61865,0.0,In Ear,0.0,False,False,Closed,Black
Panasonic RPHJE120R,0.0,In Ear,2020.0,False,False,Closed,Red / White
Pyle Audio PWPE10W,9.99,In Ear,2020.0,False,False,Closed,Transparent
SIIG CE-EP0012-S1,0.0,In Ear,1020.0,False,False,Closed,Black / Silver
SIIG CE-EP0112-S1,0.0,In Ear,1020.0,False,False,Closed,Black / White
SIIG CE-EP0212-S1,0.0,In Ear,1020.0,False,False,Closed,Black / Silver
Shure SE425-V,0.0,In Ear,2019.0,False,False,Closed,Black / Silver
V7 HA100-2NP,0.0,In Ear,2020.0,False,False,Closed,Black / Silver
Corsair Vengeance 1400,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Beyerdynamic DT 660,0.0,Circumaural,535.0,False,False,Closed,Black / Silver
Beyerdynamic DT 860,0.0,Circumaural,535.0,False,False,Open,Black / Silver
Beyerdynamic DT235,0.0,Supra-aural,1822.0,False,False,Closed,Black / White
Beyerdynamic DT 1350,0.0,Supra-aural,530.0,False,False,Closed,Black / Silver
Beyerdynamic DTX 910,0.0,Circumaural,1523.0,False,False,Open,Silver
Beyerdynamic DTX 41 iE,0.0,In Ear,1520.0,False,False,Closed,Black / Purple
Beyerdynamic DTX 101 iE,0.0,In Ear,1023.0,False,False,Closed,Black / Silver
Beyerdynamic DTX 71 iE,0.0,In Ear,2022.0,False,False,Closed,Gray
Beyerdynamic DTX 71 iE,0.0,In Ear,2022.0,False,False,Closed,Black / Red
Beyerdynamic T 70,0.0,Circumaural,540.0,False,False,Closed,Black / Silver
Beyerdynamic DTX 501 p,0.0,Supra-aural,2020.0,False,False,Closed,Black / Silver
Beyerdynamic DTX 501 p,0.0,Supra-aural,2020.0,False,False,Closed,White
Beyerdynamic DT440,0.0,Circumaural,1035.0,False,False,Open,Black / Silver
Beyerdynamic T 90,0.0,Circumaural,540.0,False,False,Open,Black / Silver
AKG K514 MKII,0.0,Supra-aural,1622.0,False,False,Closed,Gray / White
Etymotic Research hf3,0.0,In Ear,2015.0,True,False,Closed,Blue / White
Etymotic Research mc5,0.0,In Ear,2015.0,False,False,Closed,Black / Silver
Etymotic Research mc3,0.0,In Ear,2015.0,True,False,Closed,Black / Silver
Etymotic Research mc3,0.0,In Ear,2015.0,True,False,Closed,Black / Blue
Etymotic Research Ety Kids 3,0.0,In Ear,0.0,True,False,Closed,Black / Silver
Etymotic Research ER4P,0.0,In Ear,2016.0,False,False,Closed,Black / White
Audio-Technica ATH-M30,0.0,Circumaural,2020.0,False,False,Closed,Black
Koss 159617,0.0,Supra-aural,3016.0,True,False,Closed,Black / Silver
Koss 164260,0.0,In Ear,1020.0,False,False,Closed,Black
Koss HQ2,0.0,Circumaural,2020.0,True,False,Closed,Black
Koss Cs100,0.0,Supra-aural,0.0,False,False,Closed,Black / Silver
Koss Ktxpro1,0.0,Supra-aural,0.0,False,False,Closed,Blue / Silver
Koss Mix Jockey Dj,0.0,Circumaural,0.0,False,False,Closed,Black / Silver
Koss Pathfinder,0.0,In Ear,0.0,False,False,Closed,Black / White
Koss KE8Z,0.0,In Ear,6020.0,False,False,Closed,Black
Koss KSC21,18.9,Supra-aural,5018.0,False,False,Closed,Black / Silver
Koss SB45 07,39.98,Circumaural,1820.0,True,False,Closed,Black / White
Koss SB45 USB,33.09,Circumaural,1820.0,True,False,Closed,Black / Silver
Koss TD85 07,0.0,Circumaural,2017.0,True,False,Closed,Black / Silver
Logitech Ultimate Ears 4000,149.99,Supra-aural,2020.0,False,False,Closed,Black / White
Logitech Ultimate Ears 350,0.0,In Ear,2020.0,False,False,Closed,Black / Silver
Logitech Ultimate Ears 200,0.0,In Ear,2015.0,False,False,Closed,Black / Silver
Logitech Ultimate Ears 200vi,0.0,In Ear,2015.0,False,False,Closed,Black
Logitech Ultimate Ears 200,0.0,In Ear,2020.0,False,False,Closed,Blue
Mad Catz TRITTON Kunai,0.0,Supra-aural,2020.0,True,False,Closed,Black / White
Creative Labs MA200,0.0,In Ear,822.0,False,False,Closed,Black / Purple
Creative Labs MA200,0.0,In Ear,822.0,False,False,Closed,Red / White
Creative Labs MA2600,0.0,Circumaural,1020.0,True,False,Closed,Black
Gear Head AU2200BN,0.0,Supra-aural,5020.0,True,False,Closed,Black / Silver
HP HyperX Edition Steelseries Siberia v2,0.0,Circumaural,1828.0,True,False,Closed,Black / Blue
Perixx AX-2000B,0.0,Circumaural,0.0,True,False,Closed,Black / Red
Plantronics Audio 626,0.0,Supra-aural,0.0,True,False,Closed,Black / Blue
Plantronics SupraPlus H261,0.0,Supra-aural,0.0,True,False,Closed,Black / Silver
Plantronics Gamecom 307,0.0,Supra-aural,0.0,True,False,Closed,Black
Plantronics Blackwire C520,0.0,Supra-aural,0.0,True,False,Closed,Black / Silver
Plantronics Blackwire C510,0.0,Supra-aural,0.0,True,False,Closed,Black / Silver
Plantronics Blackwire C720,0.0,Supra-aural,0.0,True,False,Closed,Black / Silver
ROCCAT ROC-14-200,0.0,Earbud,1822.0,True,False,Closed,Black / Silver
ROCCAT Kave,0.0,Circumaural,0.0,True,False,Closed,Black
Razer Battlefield 4 BlackShark,0.0,Circumaural,2020.0,True,False,Closed,Multicolor
